document_id,page,keyword,topic_code,matched_text,review_status
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,37,물이 출수되지 않음,symptom_no_water,"시 원수 밸브를 잠그고 전원 플러그를 뽑은 후, 고객상담센터에 연락해 주세요. 물이 출수되지 않음 ● 수돗물 단수 - 원수 밸브를 잠그고, 전원 플러그를 뽑으세요. - 수돗물이 나올 때 원수 밸브를 열고 전원 플러그를 꽂아 사용하세요. ● 연결 호스 꺾임 -",TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,37,냉수가 차갑지 않음,symptom_cold_temperature,요. 공급 전원이 낮을 경우 전원을 AC 220V로 맞춰주세요. ● 출수량 많음 냉수가 차갑지 않음 - 연속적으로 많은 양을 출수할 경우 냉수 온도가 높아집니다. (제품 고장이 아닌 경우) 잠시 후 다시 출수해 보세요. ● 냉수 기능 꺼짐 - 냉수 잠금 기능을,TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,37,소음 발생,symptom_noise,출수 중 '툭'하는 소리는 밸브가 작동하는 소리입니다. 이는 고장이 아닙니다. 소음 발생 - 본 정수기에는 컴프레서가 장착되어 있어 냉장고와 유사한 소음이 있습니다. - 제품 내부에서 물 흐르는 소리가 날 수 있습니다. 이 소리는 열교환 탱크의 냉각,TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,38,제품 누수 발생,symptom_leak,"증 상 예 상 원 인 / 조 치 방 법 ● 조립(연결) 부위 불량 제품 누수 발생 - 원수 밸브를 잠그고, 전원 플러그를 뽑은 후 고객상담센터로 연락해 주세요. ● 장기적 부재 - 단기(10일 이내) : 냉수, 정수, 온수를 1L씩 각각 1회",TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,38,불쾌한 맛과 냄새 발생,symptom_taste_odor,"냉수, 정수, 온수를 1L씩 각각 1회 이상 출수하여 버린 후 사용해 주세요. 불쾌한 맛과 냄새 발생 - 장기(10일 이상) : 필요 시 고객상담센터에 점검을 요구해 주세요. ● 부적합한 장소 및 제품을 장시간 사용하지 않음 - 필터를 모두 교체 후 사용해 주세",TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,38,출수량이 적을 경우,symptom_low_flow,이 줄 수 있습니다. 조리수의 사용을 멈추고 출수해 보세요. ● 필터 수명 종료 출수량이 적을 경우 - 필터 교체 주기를 확인 후 필터를 교체해 주세요. (제품의 고장이 아닌 경우) - 필터 교체 후에도 출수량이 적으면 고객상담센터에 연락해 주세요. ● 순간,TEXT_AND_VISUAL_VERIFIED
MAN-SKMAGIC-WPU-JAC104D-JCC104D-REV00,39,순간온수 모듈 점검,symptom_hot_water_safety,"아닌 경우, 순간 온수 히터의 고장이므로 SK매직 고객상담센터로 문의해 주세요. 순간온수 모듈 점검 ● 순간온수 모듈 점검 - SK매직 고객상담센터에 문의해 주세요. LCD 표시창에 ‘순간온수 - 출수된 물은 음용하지 마세요. 모듈 점검’이라는 문구가 표시될",TEXT_AND_VISUAL_VERIFIED
